"","id","ic50_np","mse_np","auc_np","ic50_mf","mse_mf","auc_mf","ic50_sf","mse_sf","auc_sf","ic50_npb","mse_npb","auc_npb"
"25","5FU_P2_T2_4",6.93964201946356,19.6650252256344,1320.6897693694,7.04406113417416,29.7117180541979,1318.17296350937,112.362874599291,37.8350405919516,1318.27123585167,4.95025013646183,8009.51993127108,1332.4303896517
"26","5FU_P2_T2_5",0.135309919565922,32.2898038768924,2058.11353772624,0.169656641005018,54.5780564074941,2019.02275395567,0.142409295839736,56.3351488555306,2023.14601642288,0.393254114021573,11031.7554706263,1953.9625433224
"27","5FU_P2_T4_1",0.0287033788668831,91.3517825073216,2119.69151853905,0.0281089731457949,125.675915362636,2040.5788465615,3.26550477923062,133.200116750994,2060.49587549064,0.230137405545984,11306.0561611181,1958.16237972833
"28","5FU_P2_T4_2",4.01853200289706,129.864633496592,879.379954515878,4.17804820528925,138.557962580298,878.483090125232,4.87568979367286,152.150584960067,875.661905453373,3.52472495682737,8189.38129203116,910.396042321928
"29","5FU_P2_T4_3",1.61078640977125,36.7521485616345,1185.12206295419,1.60685786760499,48.0964610066969,1182.2098091068,1.53455549241004,56.9676057687117,1184.17640699638,0.788690752929764,6850.73365949065,1213.82069463377
"30","5FU_P2_T5_1",0.450064231286801,41.6173970524602,1512.84440646521,0.771635179037512,61.0820264662534,1506.6224527569,0.849845488312621,73.8141263468415,1518.47011842659,0.286834057850657,8019.45482249229,1444.05720869054
"31","5FU_P2_T5_2",1.44972843074577,108.701375831199,1578.27291290098,1.42548583062113,119.576548773724,1583.02792655276,1.44355327885182,129.512991838555,1587.74960500397,0.332725402166618,9102.04223231279,1521.69644454743
"32","5FU_P2_T5_4",0.407814668469998,128.545381496643,1669.36701492032,0.380872333217424,163.07350867193,1649.97238591796,0.346414510867099,172.287800382473,1667.31062063051,0.295808189132176,9400.35378239776,1536.18693066243
"33","5FU_P2_T5_5",0.837473822200226,83.5726371834575,1666.55700549942,0.815083885200441,91.2572964967778,1665.39981417533,1.39411329860902,99.9048950978851,1670.91836412933,0.42587297985422,9921.90900698315,1602.93512621183
"34","5FU_P3_T1_1",10.0463074380599,21.4104109469952,1702.7226184572,10.7742191309116,31.5009461567831,1676.50327501408,17.1238237923107,41.4965681885524,1691.56649780004,4.9746261880567,9366.90884248048,1675.29935431039
"35","5FU_P3_T1_2",8.56481102984894,50.2923893366478,1409.13116808094,9.07013974108854,59.6603511405806,1404.99434673254,11.0775917761689,63.1693924144968,1397.05843575416,6.99494278271812,8774.86177855542,1409.80783784037
"36","5FU_P3_T1_3",12.8080305120727,60.6037375066068,1934.67350509612,12.9500627504954,67.7281100485166,1926.90629813381,13.5861784067549,69.5938478599179,1942.28414581526,0.596029941043975,10979.5088210562,1879.08618971233
"37","5FU_P3_T1_4",3.99209242451641,61.3929632903456,886.082475009174,4.32280712121457,78.0172897909665,879.787764931361,4.37527088381132,85.7228483828223,866.03560426788,4.86530785616922,7784.85761065768,899.072879511315
"38","5FU_P3_T1_5",3.82655548186089,84.3806573577751,855.151544119404,4.22980278479146,147.938852798983,839.53515609683,4.13920381291259,163.881859191552,823.657170692297,1.41139913076889,9663.67908375149,874.081890417161
"39","5FU_P3_T2_1",6.16025608556409,12.8099884625541,1571.12144772896,7.73958878196408,16.0996438001422,1570.48958932946,73.905441617036,18.036060722249,1564.91740565139,0.791088315521614,8058.30009764868,1553.07828170168
"40","5FU_P3_T2_2",9.58243714303868,56.2664756277498,1706.72313955405,10.1839067997993,62.9436905588274,1698.8262451664,11.1647689795633,65.2257426639581,1698.09255569772,0.421709961442647,9144.08531799541,1667.59798669693
"41","5FU_P3_T2_3",10.4424160245899,70.4329418676567,1730.12085685339,10.4453720687622,85.5869376291549,1722.69630434232,11.8750448549044,90.0895893946576,1728.84169986182,0.454428570159836,9907.15379335792,1649.53399001546
"42","5FU_P3_T2_4",12.821797684613,62.1517950211383,2065.61349238157,13.4528013079846,102.71906753534,2005.43350814786,5350457.0673754,163.955525095876,2141.81655560748,0.448304949140621,12051.2498935871,1964.11171873687
"43","5FU_P3_T2_5",10.1854887942563,138.92253882886,1865.47445948222,13.9187986773521,169.86658038458,1815.93235956118,11.3988481664166,208.565315750231,1927.82069767578,0.30783494119737,11044.4753336109,1579.23618949436
"44","5FU_P3_T3_1",11.62304998647,36.0134342831861,1627.62208492158,12.2087827850713,38.9477747765081,1625.06294665208,35.1763919948513,40.0908566932534,1626.06122455998,1.26840487598537,8168.80921329928,1620.57492287723
"45","5FU_P3_T3_2",10.6803053523992,49.1013040607075,1670.04684910548,11.8060401937232,69.7658488658707,1655.60666259028,13.6471646466124,71.0400838292494,1648.34147573943,3.25733315632258,10391.3153921671,1677.20026984534
"46","5FU_P3_T3_3",11.3184699982232,22.2596060803871,1558.15328976915,11.7332685152974,25.912872923707,1552.43904476798,12.036680530478,26.6413436666248,1546.2506713001,9.941635209752,8814.15603942871,1531.78737108997
"47","5FU_P3_T3_4",14.880500941828,33.5890076475256,2066.32977940381,17.1100682086394,58.5629322942561,2014.25015838461,0.125804122400799,48.9036225966585,2094.23179100999,0.382104965457464,10880.36314379,1951.84701558068
"48","5FU_P3_T3_5",15.731216526113,187.329305988833,2514.6881608341,17.5,413.744430525671,2310.0752034197,0.266524821752328,271.973524709702,2554.19965884028,0.322436090681286,17300.0206232439,1967.20617489204
"49","5FU_P3_T4_1",3.20667587507257,17.6085540611958,1210.60105131289,3.08428633812478,21.170273551773,1209.55089265581,99.6646552055614,31.6772811130403,1207.95426975906,0.705945293197901,6766.61390049228,1225.26758471496
"50","5FU_P3_T4_2",1.29653848862928,88.9474506870662,1429.11514382821,1.27468857995607,99.1056260731795,1421.4275805544,2.57054325742085,115.160422314453,1421.52688284293,0.352508980555553,7464.06241445846,1393.2880179836
"51","5FU_P3_T4_3",2.81228620408046,45.8527616226526,1220.41106059583,2.94156911240099,49.8974051748742,1219.54053411327,61.9345599477867,59.2840554097511,1205.64090654996,0.824782621927573,6894.73428495377,1215.57428169447
"52","5FU_P3_T4_4",6.65354998105082,44.2976318980841,1571.01555164399,6.12970055852531,53.7021289633513,1563.65482856839,67.0507312587916,65.6451889829891,1567.12057751495,0.613958426364946,8399.89307245456,1599.83873482773
"53","afatinib_P1_T1_1",5.00307280988288,77.3743520876582,1269.3341254253,5.52280076228575,99.6941430623184,1265.38633261031,6.20827777146626,113.015032176247,1249.96624119539,4.76847167013904,11198.7316450229,1293.17024660329
"54","afatinib_P1_T1_2",2.82248720767293,164.472996207308,1569.80685624446,3.49499210689354,177.051288707694,1564.88289112199,7.4824089733593,186.501637212041,1558.29048436167,0.53522423709812,9723.52779265888,1521.76398964402
"55","afatinib_P1_T1_3",3.12343976602643,14.6991391124851,709.421104915978,3.08122368356671,15.5976057903793,708.531885367301,102.283778202841,33.4590647373138,701.705267200717,1.15828917526068,4614.00501321636,708.004992635399
"56","afatinib_P1_T1_4",2.85435347982561,53.5371270097104,1257.01237910055,2.64198380581194,65.7299902783618,1251.95778497871,15.0836224849674,87.9227318728417,1249.41398601336,0.454129081715447,7015.46276774607,1206.73955642216
"57","afatinib_P1_T2_1",0.171460094850173,7.84201416756682,262.350052393539,0.173027830123931,8.09739124280864,262.134197970977,0.010826709324923,31.274618031676,288.503163485429,0.308974738960352,2750.50626326699,320.423217416817
"58","afatinib_P1_T2_2",0.609291678634131,227.331684249079,562.230108881539,0.622159987296586,231.083221115281,561.861651320559,0.641294493695854,275.061511141916,595.775246121741,0.576963579034937,4641.18929202363,631.307998294224
